sequence,frame_id,pred_id,confidence,pred_bbox,best_gt_id,best_iou,matched_gt_id,matched,status,reason,selection_candidate
408,1600938561149352,0,0.92881215,"[254.658,657.678,353.287,768.214]",4083005,0.9540782840079054,4083005,True,MATCHED,MATCHED,True
408,1600938561149352,1,0.88312608,"[511.392,169.397,573.156,233.884]",4083019,0.8981222801930315,4083019,True,MATCHED,MATCHED,True
408,1600938561149352,2,0.87559563,"[512.342,226.03,585.504,296.007]",4083017,0.8647520562942113,4083017,True,MATCHED,MATCHED,False
408,1600938561149352,3,0.78184426,"[424.227,165.017,471.653,219.76]",4083013,0.7802728528314805,4083013,True,MATCHED,MATCHED,True
408,1600938561149352,4,0.77301145,"[361.856,219.169,438.226,275.163]",4083016,0.5496229330754466,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
408,1600938561149352,5,0.7189641,"[360.435,183.147,437.595,275.864]",4083016,0.9204212785817567,4083016,True,MATCHED,MATCHED,True
408,1600938561149352,6,0.66353267,"[494.824,91.341,536.468,126.296]",4083024,0.9149377875549961,4083024,True,MATCHED,MATCHED,True
408,1600938561149352,7,0.43708214,"[415.957,369.449,480.346,440.328]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561149352,8,0.05186288,"[0.614,385.008,30.201,438.179]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561216011,0,0.91525614,"[238.89,657.443,337.155,768.222]",4083005,0.9424825478537242,4083005,True,MATCHED,MATCHED,True
408,1600938561216011,1,0.88103515,"[496.377,172.303,557.835,233.856]",4083019,0.8897842889036803,4083019,True,MATCHED,MATCHED,True
408,1600938561216011,2,0.86168337,"[498.806,227.444,571.041,297.714]",4083017,0.8861896110346023,4083017,True,MATCHED,MATCHED,False
408,1600938561216011,3,0.78754294,"[411.996,164.796,452.081,220.572]",4083013,0.8960029969485535,4083013,True,MATCHED,MATCHED,True
408,1600938561216011,4,0.77057225,"[344.068,189.781,421.694,274.869]",4083016,0.8734551408080761,4083016,True,MATCHED,MATCHED,True
408,1600938561216011,5,0.65823603,"[345.545,222.595,420.695,276.028]",4083016,0.5289846125567588,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
408,1600938561216011,6,0.63930094,"[482.195,93.531,521.921,124.61]",4083024,0.7117826565648813,4083024,True,MATCHED,MATCHED,True
408,1600938561216011,7,0.29413164,"[404.75,372.625,471.048,440.007]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561216011,8,0.15942375,"[368.418,63.328,407.923,116.636]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561216011,9,0.08056332,"[368.396,64.246,417.263,125.517]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561216011,10,0.06378023,"[370.736,66.16,515.331,137.604]",4083024,0.13503001425800007,,False,LOW_CONF,LOW_CONF,False
408,1600938561282671,0,0.93049139,"[223.932,657.582,321.66,767.341]",4083005,0.9380907517913777,4083005,True,MATCHED,MATCHED,True
408,1600938561282671,1,0.89484078,"[485.36,224.515,557.446,300.424]",4083017,0.8941548902135733,4083017,True,MATCHED,MATCHED,False
408,1600938561282671,2,0.88562274,"[481.197,171.586,542.765,233.315]",4083019,0.8739491548439328,4083019,True,MATCHED,MATCHED,True
408,1600938561282671,3,0.81569529,"[329.538,221.366,403.442,275.598]",4083016,0.5449438790828063,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
408,1600938561282671,4,0.81255436,"[394.203,164.967,434.428,220.223]",4083013,0.8691472009269968,4083013,True,MATCHED,MATCHED,True
408,1600938561282671,5,0.70800006,"[464.923,93.602,508.29,125.558]",4083024,0.8013576373422983,4083024,True,MATCHED,MATCHED,True
408,1600938561282671,6,0.60076314,"[328.203,189.426,403.68,275.988]",4083016,0.8902857487538628,4083016,True,MATCHED,MATCHED,True
408,1600938561282671,7,0.18075679,"[326.827,178.873,389.343,264.561]",4083016,0.6861028642515978,,False,LOW_CONF,LOW_CONF,False
408,1600938561282671,8,0.15257227,"[359.195,69.443,507.553,130.045]",4083024,0.14993844541527468,,False,LOW_CONF,LOW_CONF,False
408,1600938561282671,9,0.07822007,"[358.9,72.695,411.998,128.262]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561349329,0,0.91449112,"[207.248,657.738,305.595,768.131]",4083005,0.9507451028573983,4083005,True,MATCHED,MATCHED,True
408,1600938561349329,1,0.90120816,"[471.818,226.868,543.757,303.324]",4083017,0.8579203395156237,4083017,True,MATCHED,MATCHED,True
408,1600938561349329,2,0.85964757,"[466.402,174.663,530.357,233.612]",4083019,0.9376048700683501,4083019,True,MATCHED,MATCHED,True
408,1600938561349329,3,0.83489364,"[376.567,164.203,419.865,220.15]",4083013,0.9114210731350146,4083013,True,MATCHED,MATCHED,True
408,1600938561349329,4,0.81244308,"[312.061,221.231,385.487,276.216]",4083016,0.5453587119751319,,False,GREEDY_MATCH_CONFLICT,GREEDY_MATCH_CONFLICT,False
408,1600938561349329,5,0.77729356,"[450.254,92.378,493.188,125.372]",4083024,0.5892292513649587,4083024,True,MATCHED,MATCHED,True
408,1600938561349329,6,0.59840322,"[310.311,198.472,386.359,276.418]",4083016,0.8060408073459221,4083016,True,MATCHED,MATCHED,True
408,1600938561415988,0,0.92721802,"[191.486,658.224,290.171,767.555]",4083005,0.9515383633111384,4083005,True,MATCHED,MATCHED,True
408,1600938561415988,1,0.90795922,"[456.303,223.706,529.252,308.301]",4083017,0.9492789245828283,4083017,True,MATCHED,MATCHED,True
408,1600938561415988,2,0.86423784,"[451.813,174.869,512.779,234.393]",4083019,0.8897219145698733,4083019,True,MATCHED,MATCHED,True
408,1600938561415988,3,0.84969413,"[358.274,165.108,401.098,221.075]",4083013,0.9002992933864787,4083013,True,MATCHED,MATCHED,True
408,1600938561415988,4,0.83375084,"[294.191,222.069,368.662,277.692]",4083016,0.5511132841935722,4083016,True,MATCHED,MATCHED,True
408,1600938561415988,5,0.73775035,"[436.81,93.242,478.176,128.05]",4083024,0.59284088706645,4083024,True,MATCHED,MATCHED,True
408,1600938561415988,6,0.60507321,"[426.904,449.082,506.792,531.479]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561415988,7,0.30440384,"[310.283,64.296,350.498,132.667]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561415988,8,0.08504675,"[391.273,438.091,451.131,546.496]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561415988,9,0.05669352,"[710.909,402.337,720.0,430.445]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561415988,10,0.05543191,"[700.156,477.462,718.397,516.007]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561482648,0,0.90824902,"[176.234,658.602,274.196,768.444]",4083005,0.9390224004802693,4083005,True,MATCHED,MATCHED,True
408,1600938561482648,1,0.8955487,"[442.811,226.405,514.733,310.198]",4083017,0.9053960248963498,4083017,True,MATCHED,MATCHED,True
408,1600938561482648,2,0.87667602,"[340.574,165.637,381.453,220.569]",4083013,0.8716580474566122,4083013,True,MATCHED,MATCHED,True
408,1600938561482648,3,0.84188229,"[437.728,177.997,498.898,235.264]",4083019,0.9121540340138596,4083019,True,MATCHED,MATCHED,True
408,1600938561482648,4,0.82636994,"[277.806,223.133,351.679,278.891]",4083016,0.5579550818784857,4083016,True,MATCHED,MATCHED,True
408,1600938561482648,5,0.68191981,"[423.388,93.827,464.762,129.554]",4083024,0.6597315499980146,4083024,True,MATCHED,MATCHED,True
408,1600938561482648,6,0.54851282,"[415.33,450.249,498.059,533.431]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561482648,7,0.10831987,"[291.968,65.928,329.688,115.351]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561549306,0,0.93059421,"[159.183,658.413,258.514,768.052]",4083005,0.9272588994337457,4083005,True,MATCHED,MATCHED,True
408,1600938561549306,1,0.90634477,"[428.727,224.333,500.663,310.097]",4083017,0.9351058672539737,4083017,True,MATCHED,MATCHED,True
408,1600938561549306,2,0.86280102,"[422.139,177.674,482.623,234.468]",4083019,0.8700080286047599,4083019,True,MATCHED,MATCHED,True
408,1600938561549306,3,0.86158556,"[323.631,163.536,366.644,221.89]",4083013,0.8924371758949549,4083013,True,MATCHED,MATCHED,True
408,1600938561549306,4,0.82701021,"[261.771,222.113,334.468,276.966]",4083016,0.5982419752422867,4083016,True,MATCHED,MATCHED,True
408,1600938561549306,5,0.78091824,"[407.485,93.591,449.478,130.633]",4083024,0.662579219389728,4083024,True,MATCHED,MATCHED,False
408,1600938561549306,6,0.23133355,"[399.482,448.816,489.693,533.217]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561549306,7,0.05661169,"[404.15,805.114,420.541,840.931]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,0,0.91409659,"[142.998,658.377,242.46,768.734]",4083005,0.9529881520814567,4083005,True,MATCHED,MATCHED,True
408,1600938561615965,1,0.89203262,"[414.426,230.122,488.871,310.885]",4083017,0.8721832017716147,4083017,True,MATCHED,MATCHED,True
408,1600938561615965,2,0.88105786,"[304.385,165.72,349.096,221.53]",4083013,0.847348800250911,4083013,True,MATCHED,MATCHED,True
408,1600938561615965,3,0.8672322,"[408.079,180.473,467.809,236.171]",4083019,0.9104656650246307,4083019,True,MATCHED,MATCHED,True
408,1600938561615965,4,0.83776325,"[247.01,220.685,316.836,277.983]",4083016,0.6058264323378311,4083016,True,MATCHED,MATCHED,True
408,1600938561615965,5,0.76114434,"[393.251,93.966,435.951,132.266]",4083024,0.6456477723057976,4083024,True,MATCHED,MATCHED,True
408,1600938561615965,6,0.71593726,"[400.542,451.229,481.282,531.877]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561615965,7,0.69426763,"[362.513,440.877,480.844,532.313]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561615965,8,0.25654685,"[351.744,370.684,394.036,437.974]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,9,0.25144142,"[703.347,577.026,719.488,631.349]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,10,0.22330624,"[388.894,801.548,412.139,847.302]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,11,0.13888907,"[358.701,437.38,412.716,510.533]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,12,0.11303967,"[55.246,614.71,128.682,677.099]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,13,0.07656538,"[697.242,476.169,719.646,536.901]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561615965,14,0.0510211,"[359.739,437.656,430.398,520.701]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561682626,0,0.92206204,"[128.294,658.727,226.741,768.366]",4083005,0.9507587697152949,4083005,True,MATCHED,MATCHED,True
408,1600938561682626,1,0.90326297,"[398.373,228.026,473.521,311.95]",4083017,0.8774281231680174,4083017,True,MATCHED,MATCHED,True
408,1600938561682626,2,0.88552904,"[290.627,166.124,331.472,223.713]",4083013,0.8826791957912851,4083013,True,MATCHED,MATCHED,True
408,1600938561682626,3,0.87046766,"[392.228,181.876,452.81,236.603]",4083019,0.9034406535392948,4083019,True,MATCHED,MATCHED,True
408,1600938561682626,4,0.85506731,"[229.76,221.179,300.21,279.101]",4083016,0.6238229397105934,4083016,True,MATCHED,MATCHED,True
408,1600938561682626,5,0.78007114,"[395.06,453.649,470.537,531.758]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561682626,6,0.7608881,"[377.585,95.525,419.573,133.439]",4083024,0.6230913144947999,4083024,True,MATCHED,MATCHED,True
408,1600938561682626,7,0.53823847,"[42.824,494.184,107.193,564.704]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561682626,8,0.47548139,"[372.208,802.663,402.993,850.421]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561682626,9,0.38788208,"[47.621,615.518,122.837,676.906]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561682626,10,0.34395909,"[685.574,468.226,719.528,537.695]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561682626,11,0.13678902,"[692.855,569.265,719.108,637.269]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561682626,12,0.10780879,"[350.712,437.701,405.057,505.265]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561682626,13,0.05280977,"[420.364,127.299,437.915,143.518]",4083029,0.6571812512247055,,False,LOW_CONF,LOW_CONF,False
408,1600938561682626,14,0.05205977,"[349.278,437.596,388.919,503.708]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561749287,0,0.90656781,"[112.93,658.971,210.959,769.039]",4083005,0.9366329204645556,4083005,True,MATCHED,MATCHED,True
408,1600938561749287,1,0.89983052,"[386.679,231.129,459.759,312.137]",4083017,0.8602244463818663,4083017,True,MATCHED,MATCHED,True
408,1600938561749287,2,0.88721329,"[376.657,183.336,436.866,237.548]",4083019,0.91509062971265,4083019,True,MATCHED,MATCHED,True
408,1600938561749287,3,0.88578713,"[274.907,165.769,316.788,222.875]",4083013,0.9600041266128597,4083013,True,MATCHED,MATCHED,True
408,1600938561749287,4,0.83753598,"[213.121,221.455,283.6,279.213]",4083016,0.6122806737826638,4083016,True,MATCHED,MATCHED,True
408,1600938561749287,5,0.77256757,"[34.153,494.763,99.027,564.659]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561749287,6,0.77053809,"[362.304,94.555,405.234,135.596]",4083024,0.6584678209015471,4083024,True,MATCHED,MATCHED,False
408,1600938561749287,7,0.76207083,"[384.349,452.263,462.243,532.566]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561749287,8,0.6266281,"[38.417,616.075,105.373,674.23]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561749287,9,0.61323971,"[357.843,801.35,400.179,868.01]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561749287,10,0.32641378,"[403.387,126.476,424.387,146.278]",4083029,0.6432741505225873,4083029,True,MATCHED,MATCHED,False
408,1600938561749287,11,0.07102174,"[312.301,929.099,359.102,967.075]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561749287,12,0.05920988,"[312.528,923.766,381.127,967.583]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561749287,13,0.0520093,"[299.417,569.473,362.941,637.399]",4083006,0.9200279795309172,,False,LOW_CONF,LOW_CONF,False
408,1600938561815947,0,0.91499585,"[96.099,658.559,195.984,769.653]",4083005,0.9638291369391438,4083005,True,MATCHED,MATCHED,True
408,1600938561815947,1,0.89569223,"[373.767,228.985,446.508,312.045]",4083017,0.8685835911443357,4083017,True,MATCHED,MATCHED,True
408,1600938561815947,2,0.89244378,"[258.505,166.13,301.274,223.032]",4083013,0.9664528923547284,4083013,True,MATCHED,MATCHED,True
408,1600938561815947,3,0.85865045,"[362.846,186.048,421.926,237.381]",4083019,0.8554664553370238,4083019,True,MATCHED,MATCHED,True
408,1600938561815947,4,0.85021329,"[198.26,222.259,268.176,279.991]",4083016,0.6027863855012765,4083016,True,MATCHED,MATCHED,True
408,1600938561815947,5,0.64567584,"[348.679,94.545,391.242,136.915]",4083024,0.6358190243263442,4083024,True,MATCHED,MATCHED,True
408,1600938561815947,6,0.44309461,"[22.436,495.106,88.48,563.968]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561815947,7,0.323053,"[387.741,125.474,411.663,148.192]",4083029,0.5916252096736554,4083029,True,MATCHED,MATCHED,False
408,1600938561815947,8,0.24524015,"[350.024,802.485,389.381,856.966]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561815947,9,0.18774222,"[374.395,453.265,452.227,533.175]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561815947,10,0.06012312,"[59.688,451.212,125.749,507.855]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561882608,0,0.9125672,"[358.624,229.014,432.65,312.702]",4083017,0.9174273856937623,4083017,True,MATCHED,MATCHED,True
408,1600938561882608,1,0.90782851,"[79.305,658.462,179.609,770.566]",4083005,0.9686769511693574,4083005,True,MATCHED,MATCHED,True
408,1600938561882608,2,0.88272089,"[347.253,183.919,410.549,238.916]",4083019,0.9420831887532233,4083019,True,MATCHED,MATCHED,True
408,1600938561882608,3,0.87770587,"[242.616,166.473,286.263,224.852]",4083013,0.9190493649886261,4083013,True,MATCHED,MATCHED,True
408,1600938561882608,4,0.8611334,"[181.805,220.757,251.134,280.721]",4083016,0.619817002291267,4083016,True,MATCHED,MATCHED,True
408,1600938561882608,5,0.80452156,"[12.39,495.143,79.648,565.993]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561882608,6,0.7729758,"[333.681,95.126,377.921,141.533]",4083024,0.6429472139168381,4083024,True,MATCHED,MATCHED,False
408,1600938561882608,7,0.68417668,"[364.801,453.319,445.43,533.772]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561882608,8,0.51103628,"[339.078,801.077,383.708,854.987]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561882608,9,0.45834228,"[18.373,615.613,96.5,673.426]",4083005,0.015603622148301416,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938561882608,10,0.45547298,"[370.977,126.331,397.427,149.364]",4083029,0.7938855246215618,4083029,True,MATCHED,MATCHED,False
408,1600938561882608,11,0.22624913,"[50.152,451.486,115.454,508.057]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561882608,12,0.17913252,"[278.087,925.943,354.009,967.624]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561882608,13,0.12414009,"[707.634,381.746,720.0,415.853]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561882608,14,0.05715704,"[276.608,928.154,315.283,965.116]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561949268,0,0.92155397,"[62.706,658.773,163.998,770.902]",4083005,0.9758126044277199,4083005,True,MATCHED,MATCHED,True
408,1600938561949268,1,0.91312248,"[347.502,231.474,419.949,313.975]",4083017,0.8406399362869202,4083017,True,MATCHED,MATCHED,True
408,1600938561949268,2,0.87717623,"[225.501,168.137,269.968,226.933]",4083013,0.9213906384347911,4083013,True,MATCHED,MATCHED,True
408,1600938561949268,3,0.85299057,"[334.943,186.198,394.892,240.029]",4083019,0.9168314990795239,4083019,True,MATCHED,MATCHED,True
408,1600938561949268,4,0.84147841,"[4.317,495.216,68.943,565.89]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561949268,5,0.82406855,"[166.597,223.619,234.835,280.844]",4083016,0.561368473932969,4083016,True,MATCHED,MATCHED,True
408,1600938561949268,6,0.77084273,"[322.369,96.621,363.668,145.345]",4083024,0.6573281988898901,4083024,True,MATCHED,MATCHED,False
408,1600938561949268,7,0.68848276,"[7.946,614.958,89.149,678.65]",4083005,0.03219845240509777,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938561949268,8,0.67817748,"[40.366,451.883,106.683,507.98]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561949268,9,0.560202,"[331.264,801.755,370.906,855.789]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561949268,10,0.35502291,"[358.92,454.826,436.334,534.455]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561949268,11,0.34116331,"[696.74,377.524,720.0,419.33]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938561949268,12,0.25620106,"[270.947,928.089,342.447,968.96]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938561949268,13,0.11229904,"[339.849,309.62,357.867,329.575]",4083017,0.010088575739767569,,False,LOW_CONF,LOW_CONF,False
408,1600938562015928,0,0.91449022,"[46.497,659.519,147.383,770.765]",4083005,0.9664268021703227,4083005,True,MATCHED,MATCHED,True
408,1600938562015928,1,0.9104256,"[332.007,230.073,405.729,313.706]",4083017,0.8671718742616034,4083017,True,MATCHED,MATCHED,True
408,1600938562015928,2,0.88884115,"[207.021,167.513,249.963,224.739]",4083013,0.9263462407453887,4083013,True,MATCHED,MATCHED,True
408,1600938562015928,3,0.86269134,"[0.0,495.35,59.68,565.925]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562015928,4,0.85583538,"[317.552,186.05,377.709,239.158]",4083019,0.8711958739910368,4083019,True,MATCHED,MATCHED,True
408,1600938562015928,5,0.82452542,"[146.136,225.545,218.866,281.6]",4083016,0.533179325758522,4083016,True,MATCHED,MATCHED,True
408,1600938562015928,6,0.74072021,"[0.2,616.945,65.654,679.053]",4083005,0.027674633619621383,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938562015928,7,0.7309112,"[307.574,95.822,347.504,143.708]",4083024,0.6851336630662943,4083024,True,MATCHED,MATCHED,True
408,1600938562015928,8,0.57521302,"[335.639,125.801,365.274,150.441]",4083029,0.48616685396264797,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938562015928,9,0.55275548,"[345.523,453.736,427.718,534.513]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562015928,10,0.3412537,"[318.155,802.343,359.611,855.757]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562015928,11,0.32692468,"[247.637,565.858,319.605,636.932]",4083006,0.9077530486508534,4083006,True,MATCHED,MATCHED,True
408,1600938562015928,12,0.26628926,"[312.002,99.935,354.206,145.241]",4083024,0.6664813107280958,,False,LOW_CONF,LOW_CONF,False
408,1600938562015928,13,0.21813688,"[257.334,925.991,322.313,969.431]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938562015928,14,0.19822252,"[31.884,452.836,96.346,507.495]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938562015928,15,0.11506648,"[303.962,15.926,348.289,144.704]",4083024,0.24268981925737818,,False,LOW_CONF,LOW_CONF,False
408,1600938562082589,0,0.91543949,"[318.506,230.675,391.786,314.355]",4083017,0.884858643578644,4083017,True,MATCHED,MATCHED,True
408,1600938562082589,1,0.91180331,"[32.013,658.554,134.088,770.781]",4083005,0.9652577972861817,4083005,True,MATCHED,MATCHED,True
408,1600938562082589,2,0.85624576,"[193.619,170.911,235.718,227.453]",4083013,0.9252040087496186,4083013,True,MATCHED,MATCHED,True
408,1600938562082589,3,0.8540979,"[304.609,188.962,364.458,240.713]",4083019,0.8853879712952367,4083019,True,MATCHED,MATCHED,True
408,1600938562082589,4,0.84970748,"[0.0,495.566,53.199,565.129]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562082589,5,0.81525087,"[0.0,616.395,74.387,680.964]",4083005,0.061361821471334066,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938562082589,6,0.78341669,"[297.135,98.336,333.957,145.95]",4083024,0.7210952076442398,4083024,True,MATCHED,MATCHED,False
408,1600938562082589,7,0.74062055,"[135.828,224.281,200.195,281.456]",4083016,0.5357956048342558,4083016,True,MATCHED,MATCHED,True
408,1600938562082589,8,0.72016346,"[339.015,456.592,419.599,534.331]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562082589,9,0.36990812,"[25.632,452.017,90.662,509.16]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562082589,10,0.15035468,"[237.475,567.206,307.695,637.96]",4083006,0.8954560998394252,,False,LOW_CONF,LOW_CONF,False
408,1600938562082589,11,0.12279024,"[333.752,127.411,352.56,150.974]",4083029,0.799810432324972,,False,LOW_CONF,LOW_CONF,False
408,1600938562082589,12,0.10341553,"[327.861,128.864,352.029,152.559]",4083029,0.6311775262497867,,False,LOW_CONF,LOW_CONF,False
408,1600938562082589,13,0.0975403,"[244.965,927.363,311.063,972.997]",4083005,0.0,,False,LOW_CONF,LOW_CONF,False
408,1600938562149250,0,0.90266871,"[306.614,230.158,379.131,313.58]",4083017,0.8617540133903133,4083017,True,MATCHED,MATCHED,True
408,1600938562149250,1,0.90216702,"[18.346,660.877,119.37,772.987]",4083005,0.9892404091526086,4083005,True,MATCHED,MATCHED,True
408,1600938562149250,2,0.86877334,"[180.99,172.089,223.54,230.521]",4083013,0.9056243748367803,4083013,True,MATCHED,MATCHED,True
408,1600938562149250,3,0.85959774,"[292.631,192.317,351.523,241.213]",4083019,0.8878405026753702,4083019,True,MATCHED,MATCHED,True
408,1600938562149250,4,0.82426518,"[120.114,225.705,187.577,284.289]",4083016,0.550057505335507,4083016,True,MATCHED,MATCHED,True
408,1600938562149250,5,0.82091367,"[0.0,496.849,46.484,565.74]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562149250,6,0.74203014,"[0.0,616.084,69.513,678.68]",4083005,0.061270187589187716,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938562149250,7,0.73893541,"[283.803,99.825,321.594,147.353]",4083024,0.7380528075440186,4083024,True,MATCHED,MATCHED,True
408,1600938562149250,8,0.54592407,"[15.049,453.486,79.057,509.475]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562149250,9,0.41225454,"[330.714,456.189,409.376,536.379]",4083005,0.0,,False,NO_GT_OVERLAP,NO_GT_OVERLAP,False
408,1600938562149250,10,0.19566971,"[317.381,127.865,338.901,153.997]",4083029,0.5020519158707469,,False,LOW_CONF,LOW_CONF,False
408,1600938562149250,11,0.17955177,"[228.242,567.923,297.88,637.748]",4083006,0.8992382126389583,,False,LOW_CONF,LOW_CONF,False
408,1600938562149250,12,0.05884593,"[313.021,312.251,329.973,331.187]",4083017,0.011088088962201524,,False,LOW_CONF,LOW_CONF,False
408,1600938562215910,0,0.91898942,"[1.146,659.329,103.137,772.158]",4083005,0.9617456041981076,4083005,True,MATCHED,MATCHED,True
408,1600938562215910,1,0.90733141,"[292.935,232.387,367.416,313.659]",4083017,0.8835189771885359,4083017,True,MATCHED,MATCHED,True
408,1600938562215910,2,0.86604017,"[164.403,169.062,207.261,227.851]",4083013,0.9046626690534448,4083013,True,MATCHED,MATCHED,True
408,1600938562215910,3,0.85323536,"[278.88,192.878,337.342,239.9]",4083019,0.8719663113124414,4083019,True,MATCHED,MATCHED,True
408,1600938562215910,4,0.83333915,"[0.0,614.842,56.64,670.912]",4083005,0.03852493025799297,,False,IOU_BELOW_0_5,IOU_BELOW_0_5,False
408,1600938562215910,5,0.79097402,"[267.16,97.561,309.074,145.603]",4083024,0.6842182565893611,4083024,True,MATCHED,MATCHED,True
408,1600938562215910,6,0.77594751,"[103.611,227.263,169.44,282.37]",4083016,0.5240526875102737,4083016,True,MATCHED,MATCHED,True
